bacteria	achromobacter_sp_atcc31444_gca_001298955
bacteria	achromobacter_sp_hz28_gca_002209495
bacteria	achromobacter_sp_lmg_30378_gca_900496975
bacteria	achromobacter_sp_mfa1_r4_gca_900156745
bacteria	achromobacter_sp_myb9_gca_002975275
bacteria	achromobacter_sp_root170_gca_001428165
bacteria	achromobacter_sp_root565_gca_001427425
bacteria	achromobacter_sp_root83_gca_001428845
bacteria	achromobacter_sp_rta_gca_000757485
bacteria	achromobacter_spanius_gca_002926155
bacteria	achromobacter_spanius_gca_002966795
bacteria	achromobacter_spanius_gca_003994415
bacteria	achromobacter_spanius_gca_900636675
bacteria	achromobacter_xylosoxidans_a8_gca_000165835
bacteria	achromobacter_xylosoxidans_gca_001299235
bacteria	achromobacter_xylosoxidans_gca_001457475
bacteria	achromobacter_xylosoxidans_gca_001558755
bacteria	achromobacter_xylosoxidans_gca_001641525
bacteria	achromobacter_xylosoxidans_gca_001654705
bacteria	achromobacter_xylosoxidans_gca_001957065
bacteria	achromobacter_xylosoxidans_gca_003503255
bacteria	acidaminobacter_hydrogenoformans_dsm_2784_gca_900103005
bacteria	acidaminococcus_fermentans_dsm_20731_gca_000025305
bacteria	acidaminococcus_fermentans_gca_900115425
bacteria	acidaminococcus_intestini_gca_000174215
bacteria	acidaminococcus_intestini_ryc_mr95_gca_000230275
bacteria	acidaminococcus_sp_am05_11_gca_003472805
bacteria	acidaminococcus_sp_am33_14bh_gca_003603525
bacteria	acidaminococcus_sp_cag_542_gca_000437815
bacteria	acidianus_brierleyi_gca_003201835
bacteria	acidianus_hospitalis_w1_gca_000213215
bacteria	acidianus_manzaensis_gca_002116695
bacteria	acidianus_sulfidivorans_jp7_gca_003201765
bacteria	acidibacillus_ferrooxidans_gca_001516615
bacteria	acidibacillus_ferrooxidans_gca_001602485
bacteria	acidibacillus_ferrooxidans_gca_002027205
bacteria	acidibacillus_sulfuroxidans_gca_003144315
bacteria	acidiferrobacteraceae_bacterium_gca_002687565
bacteria	acidiferrobacteraceae_bacterium_gca_002721105
bacteria	acidiferrobacteraceae_bacterium_gca_002724185
bacteria	acidiferrobacteraceae_bacterium_gca_002725185
bacteria	acidihalobacter_ferrooxidans_gca_001975725
bacteria	acidihalobacter_prosperus_gca_000754095
bacteria	acidihalobacter_prosperus_gca_001753165
bacteria	acidihalobacter_prosperus_gca_001753245
bacteria	acidilobus_saccharovorans_345_15_gca_000144915
bacteria	acidimicrobiales_bacterium_gca_003243955
bacteria	acidimicrobium_ferrooxidans_dsm_10331_gca_000023265
bacteria	acidiphilium_cryptum_jf_5_gca_000016725
bacteria	acidiphilium_multivorum_aiu301_gca_000202835
bacteria	acidiphilium_rubrum_gca_900156265
bacteria	acidiphilium_sp_20_67_58_gca_002255515
bacteria	acidiphilium_sp_21_60_14_gca_002255745
bacteria	acidiphilium_sp_37_64_53_gca_002279345
bacteria	acidiphilium_sp_ja12_a1_gca_000724705
bacteria	acidiphilium_sp_pm_gca_000219295
bacteria	acidipila_dinghuensis_gca_004123295
bacteria	acidipila_rosea_gca_004339725
bacteria	acidipila_sp_4g_k13_gca_003428625
bacteria	acidipila_sp_eb88_gca_003858395
bacteria	acidiplasma_aeolicum_gca_001399695
bacteria	acidiplasma_aeolicum_gca_001402945
bacteria	acidiplasma_cupricumulans_gca_001402935
bacteria	acidiplasma_sp_mba_1_gca_000949015
bacteria	acidipropionibacterium_acidipropionici_atcc_4875_gca_000310065
bacteria	acidipropionibacterium_acidipropionici_gca_001975205
bacteria	acidipropionibacterium_acidipropionici_gca_003956085
bacteria	acidipropionibacterium_acidipropionici_gca_005890155
bacteria	acidipropionibacterium_jensenii_gca_004011055
bacteria	acidipropionibacterium_jensenii_gca_004011075
bacteria	acidipropionibacterium_jensenii_gca_005890135
bacteria	acidipropionibacterium_jensenii_gca_900637925
bacteria	acidipropionibacterium_virtanenii_gca_003325455
bacteria	acidisarcina_polymorpha_gca_003330725
bacteria	acidithiobacillales_bacterium_sm1_46_gca_001304215
bacteria	acidithiobacillus_caldus_atcc_51756_gca_000175575
bacteria	acidithiobacillus_caldus_gca_001756675
bacteria	acidithiobacillus_caldus_sm_1_gca_000221025
bacteria	acidithiobacillus_ferridurans_gca_003966655
bacteria	acidithiobacillus_ferrivorans_gca_001685225
bacteria	acidithiobacillus_ferrivorans_gca_001857665
bacteria	acidithiobacillus_ferrivorans_gca_002255305
bacteria	acidithiobacillus_ferrivorans_ss3_gca_000214095
bacteria	acidithiobacillus_ferrooxidans_atcc_23270_gca_000021485
bacteria	acidithiobacillus_ferrooxidans_gca_001652185
bacteria	acidithiobacillus_ferrooxidans_gca_003233765
bacteria	acidithiobacillus_ferrooxidans_gca_003309025
bacteria	acidithiobacillus_sp__gca_002733395
bacteria	acidithiobacillus_sp_cj_2_gca_003721225
bacteria	acidithiobacillus_sp_ggi_221_gca_000179815
bacteria	acidithiobacillus_sp_sh_gca_002847505
bacteria	acidithiobacillus_thiooxidans_gca_001705645
bacteria	acidithiobacillus_thiooxidans_gca_001705805
bacteria	acidobacteria_bacterium_13_1_20cm_2_55_15_gca_001920875
bacteria	acidobacteria_bacterium_13_1_20cm_3_53_8_gca_001920415
bacteria	acidobacteria_bacterium_13_1_40cm_3_56_11_gca_001918885
bacteria	acidobacteria_bacterium_13_1_40cm_56_16_gca_001917925
bacteria	acidobacteria_bacterium_13_1_40cm_65_14_gca_001917905
bacteria	acidobacteria_bacterium_21_70_11_gca_002279205
bacteria	acidobacteria_bacterium_37_71_11_gca_002279285
bacteria	acidobacteria_bacterium_cg_4_9_14_3_um_filter_49_7_gca_002789615
bacteria	acidobacteria_bacterium_gca_002687695
bacteria	acidobacteria_bacterium_gca_002693525
bacteria	acidobacteria_bacterium_gca_002712885
bacteria	acidobacteria_bacterium_gca_002713265
bacteria	acidobacteria_bacterium_gca_002714165
bacteria	acidobacteria_bacterium_gca_002720815
bacteria	acidobacteria_bacterium_gca_002722645
bacteria	acidobacteria_bacterium_gca_002722875
bacteria	acidobacteria_bacterium_gca_002722915
bacteria	acidobacteria_bacterium_gca_002726085
bacteria	acidobacteria_bacterium_gca_002730525
bacteria	acidobacteria_bacterium_gca_002747255
bacteria	acidobacteria_bacterium_gca_002748205
bacteria	acidobacteria_bacterium_gca_003010405
bacteria	acidobacteria_bacterium_gca_003222275
bacteria	acidobacteria_bacterium_gca_003222305
bacteria	acidobacteria_bacterium_gca_003222375
bacteria	acidobacteria_bacterium_gca_003222385
bacteria	acidobacteria_bacterium_gca_003222395
bacteria	acidobacteria_bacterium_gca_003222435
bacteria	acidobacteria_bacterium_gca_003222455
bacteria	acidobacteria_bacterium_gca_003222505
bacteria	acidobacteria_bacterium_gca_003222535
bacteria	acidobacteria_bacterium_gca_003222555
bacteria	acidobacteria_bacterium_gca_003222575
bacteria	acidobacteria_bacterium_gca_003222635
bacteria	acidobacteria_bacterium_gca_003222675
bacteria	acidobacteria_bacterium_gca_003222685
bacteria	acidobacteria_bacterium_gca_003222755
bacteria	acidobacteria_bacterium_gca_003222765
bacteria	acidobacteria_bacterium_gca_003222775
bacteria	acidobacteria_bacterium_gca_003222815
bacteria	acidobacteria_bacterium_gca_003222835
bacteria	acidobacteria_bacterium_gca_003222845
bacteria	acidobacteria_bacterium_gca_003222895
bacteria	acidobacteria_bacterium_gca_003222915
bacteria	acidobacteria_bacterium_gca_003222935
bacteria	acidobacteria_bacterium_gca_003222945
bacteria	acidobacteria_bacterium_gca_003222975
bacteria	acidobacteria_bacterium_gca_003223025
bacteria	acidobacteria_bacterium_gca_003223065
bacteria	acidobacteria_bacterium_gca_003223115
bacteria	acidobacteria_bacterium_gca_003223135
bacteria	acidobacteria_bacterium_gca_003223145
bacteria	acidobacteria_bacterium_gca_003223195
bacteria	acidobacteria_bacterium_gca_003223215
bacteria	acidobacteria_bacterium_gca_003223245
bacteria	acidobacteria_bacterium_gca_003223255
bacteria	acidobacteria_bacterium_gca_003223295
bacteria	acidobacteria_bacterium_gca_003223315
bacteria	acidobacteria_bacterium_gca_003223325
bacteria	acidobacteria_bacterium_gca_003223345
bacteria	acidobacteria_bacterium_gca_003223555
bacteria	acidobacteria_bacterium_gca_003223615
bacteria	acidobacteria_bacterium_gca_003223635
bacteria	acidobacteria_bacterium_gca_003223645
bacteria	acidobacteria_bacterium_gca_003223675
bacteria	acidobacteria_bacterium_gca_003223755
bacteria	acidobacteria_bacterium_gca_003223785
bacteria	acidobacteria_bacterium_gca_003223815
bacteria	acidobacteria_bacterium_gca_003223835
bacteria	acidobacteria_bacterium_gca_003223855
bacteria	acidobacteria_bacterium_gca_003223875
bacteria	acidobacteria_bacterium_gca_003223895
bacteria	acidobacteria_bacterium_gca_003223915
bacteria	acidobacteria_bacterium_gca_003223935
bacteria	acidobacteria_bacterium_gca_003223975
bacteria	acidobacteria_bacterium_gca_003224015
bacteria	acidobacteria_bacterium_gca_003224025
bacteria	acidobacteria_bacterium_gca_003224055
bacteria	acidobacteria_bacterium_gca_003224085
bacteria	acidobacteria_bacterium_gca_003224105
bacteria	acidobacteria_bacterium_gca_003224145
bacteria	acidobacteria_bacterium_gca_003224175
bacteria	acidobacteria_bacterium_gca_003224195
bacteria	acidobacteria_bacterium_gca_003224235
bacteria	acidobacteria_bacterium_gca_003224495
bacteria	acidobacteria_bacterium_gca_003224525
bacteria	acidobacteria_bacterium_gca_003224555
bacteria	acidobacteria_bacterium_gca_003224585
bacteria	acidobacteria_bacterium_gca_003224635
bacteria	acidobacteria_bacterium_gca_003224715
bacteria	acidobacteria_bacterium_gca_003224725
bacteria	acidobacteria_bacterium_gca_003224755
bacteria	acidobacteria_bacterium_gca_003224775
bacteria	acidobacteria_bacterium_gca_003224835
bacteria	acidobacteria_bacterium_gca_003224855
bacteria	acidobacteria_bacterium_gca_003224895
bacteria	acidobacteria_bacterium_gca_003224905
bacteria	acidobacteria_bacterium_gca_003224955
bacteria	acidobacteria_bacterium_gca_003224975
bacteria	acidobacteria_bacterium_gca_003225005
bacteria	acidobacteria_bacterium_gca_003225055
bacteria	acidobacteria_bacterium_gca_003225075
bacteria	acidobacteria_bacterium_gca_003225175
bacteria	acidobacteria_bacterium_gca_003225215
bacteria	acidobacteria_bacterium_gca_003225235
bacteria	acidobacteria_bacterium_gca_003225255
bacteria	acidobacteria_bacterium_gca_003225295
bacteria	acidobacteria_bacterium_gca_003225315
bacteria	acidobacteria_bacterium_gca_003225335
bacteria	acidobacteria_bacterium_gca_003225355
bacteria	acidobacteria_bacterium_gca_003225365
bacteria	acidobacteria_bacterium_gca_003225455
bacteria	acidobacteria_bacterium_gca_003225465
bacteria	acidobacteria_bacterium_gca_003225495
bacteria	acidobacteria_bacterium_gca_003225535
bacteria	acidobacteria_bacterium_gca_003225555
bacteria	acidobacteria_bacterium_gca_003225565
bacteria	acidobacteria_bacterium_gca_003225595
bacteria	acidobacteria_bacterium_gca_003225635
bacteria	acidobacteria_bacterium_gca_003242705
bacteria	acidobacteria_bacterium_gca_003385575
bacteria	acidobacteria_bacterium_gca_003388555
bacteria	acidobacteria_bacterium_gca_003504885
bacteria	acidobacteria_bacterium_gca_003577105
bacteria	acidobacteria_bacterium_gca_003577145
bacteria	acidobacteria_bacterium_gca_003577175
bacteria	acidobacteria_bacterium_gca_003650445
bacteria	acidobacteria_bacterium_gca_003650485
bacteria	acidobacteria_bacterium_gca_003695625
bacteria	acidobacteria_bacterium_gca_003695645
bacteria	acidobacteria_bacterium_gca_003696075
bacteria	acidobacteria_bacterium_gca_003696155
bacteria	acidobacteria_bacterium_gca_003696865
bacteria	acidobacteria_bacterium_gca_003697015
bacteria	acidobacteria_bacterium_gca_003697135
bacteria	acidobacteria_bacterium_gca_003819755
bacteria	acidobacteria_bacterium_gca_003820235
bacteria	acidobacteria_bacterium_gca_003820245
bacteria	acidobacteria_bacterium_mor1_gca_001664505
bacteria	acidobacteria_bacterium_olb17_gca_001567505
bacteria	acidobacteria_bacterium_rbg_13_68_16_gca_001766905
bacteria	acidobacteria_bacterium_rifcsplowo2_02_full_61_28_gca_001767035
bacteria	acidobacteria_bacterium_rifcsplowo2_02_full_64_15_gca_001767165
bacteria	acidobacteria_bacterium_rifcsplowo2_02_full_65_29_gca_001767435
bacteria	acidobacteria_bacterium_rifcsplowo2_02_full_67_21_gca_001767195
bacteria	acidobacteria_bacterium_rifcsplowo2_02_full_68_18_gca_001767065
